Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-1019.167	-1230.367	211.1993	1.734948	1.362817	1.368821
6	-1011.961	-1223.151	211.1895	1.797674	0.9666538	1.597108
12	-1024.363	-1235.716	211.3526	1.908335	0.9526638	1.402452
18	-1017.371	-1228.839	211.4677	1.871274	0.9526638	1.341045
24	-1018.358	-1229.703	211.3449	1.945929	1.111832	1.25364
30	-1020.077	-1231.47	211.3927	1.995424	1.111832	1.170764
36	-1022.177	-1233.152	210.9749	2.10286	2.010534	0.8249665
42	-1023.103	-1233.914	210.8101	2.205743	2.079859	0.8520634
48	-1025.468	-1236.745	211.2766	2.203887	1.379614	0.8520634
54	-1018.185	-1229.312	211.1278	2.017036	1.497754	1.105062
60	-1009.709	-1221.12	211.4106	2.026142	1.281	0.9873092
66	-1003.341	-1214.912	211.5714	2.105077	1.099856	0.9014927
72	-1016.5	-1228.199	211.6995	2.334971	0.9204797	0.6416322
78	-1030.686	-1242.221	211.5355	2.317367	1.103315	0.6416322
84	-1028.458	-1239.908	211.4498	2.343551	1.011774	0.864184
90	-1020.415	-1232.162	211.7466	2.142182	0.8128622	0.9924913
96	-1003.085	-1214.465	211.3806	2.02227	1.268947	1.030842
102	-1011.405	-1222.762	211.3566	1.880464	1.184757	1.243652
108	-1016.377	-1227.678	211.3007	1.981068	1.134731	1.243652
114	-1014.172	-1225.312	211.1397	2.064567	1.07838	1.34931
120	-1010.575	-1221.419	210.8445	1.995803	1.659114	1.269837
126	-1016.071	-1227.242	211.1708	2.172104	1.181751	1.155104
132	-1014.791	-1225.408	210.6173	2.123141	1.190333	1.622482
138	-1003.116	-1213.615	210.4986	1.997417	1.557017	1.589915
144	-1003.053	-1213.159	210.1056	1.785147	1.557017	2.009686
150	-997.2224	-1207.691	210.4684	1.623831	0.9428332	2.222067
156	-1001.059	-1211.224	210.1649	1.68896	1.270359	2.17898
162	-1005.228	-1215.31	210.0811	1.852676	1.588636	1.966006
168	-997.0575	-1207.04	209.9821	1.644863	0.8881204	2.553378
174	-1000.175	-1209.928	209.7526	1.664057	1.096762	2.553378
180	-1013.063	-1223.719	210.6558	1.695707	1.354558	1.800508
186	-998.3492	-1208.985	210.6363	2.155921	1.500586	1.397868
192	-1004.25	-1215.224	210.9741	2.118428	1.29522	1.285554
198	-1021.827	-1232.38	210.5524	1.990366	1.272991	1.713216
204	-1016.196	-1226.781	210.5848	1.897013	1.44099	1.661779
210	-1012.109	-1222.641	210.5321	1.984264	1.683256	1.510391
216	-1020.236	-1231.443	211.207	1.744228	0.9855245	1.609291
222	-1010.346	-1219.17	208.8237	1.742632	1.432472	2.901372
228	-1033.321	-1242.913	209.5917	1.553404	1.245127	2.639893
234	-1035.292	-1244.585	209.2933	1.573962	1.913947	2.516643
240	-1033.747	-1243.173	209.4262	1.634996	0.7851577	2.970838
246	-1026.024	-1236.153	210.1284	1.630285	0.7604115	2.563286
252	-1038.966	-1249.611	210.6457	1.74544	0.9741219	2.005074
258	-1032.633	-1243.287	210.6546	1.904782	1.600543	1.520544
264	-1039.853	-1250.219	210.3669	1.834243	1.155818	2.015962
270	-1027.122	-1237.618	210.4966	1.853793	1.155818	1.915906
276	-1030.779	-1240.244	209.465	1.804776	1.381261	2.493679
282	-1031.099	-1240.269	209.1698	1.900345	1.657646	2.492677
288	-1036.012	-1245.219	209.2065	1.787036	1.837678	2.467074
294	-1032.774	-1243.548	210.7735	1.827936	1.090767	1.784745
300	-1018.486	-1228.334	209.8479	1.97737	1.613237	2.026908
306	-1027.959	-1238.546	210.5867	1.926389	1.29235	1.722795
312	-1025.438	-1235.332	209.8939	1.701644	1.4305	2.263355
318	-1024.649	-1234.369	209.7196	1.711365	1.4305	2.368316
324	-1019.593	-1229.294	209.7007	2.021761	1.559149	2.119713
330	-1022.545	-1233.881	211.3362	2.062677	0.8475691	1.383635
336	-1028.055	-1239.406	211.3507	2.099061	1.152245	1.082279
342	-1020.624	-1231.823	211.1992	2.068108	1.152245	1.242566
348	-1032.123	-1243.859	211.7351	1.954031	0.7497273	1.242566
354	-1041.907	-1252.994	211.0868	2.002078	1.447036	1.188209
360	-1044.427	-1254.522	210.0944	1.784877	0.838994	2.429852
366	-1028.627	-1239.054	210.4263	1.780919	1.075765	2.060813
372	-1034.051	-1242.936	208.8857	1.361558	1.146373	3.233411
378	-1024.953	-1233.422	208.4682	1.492746	1.125507	3.413065
